package,relative_path,sha256,size_bytes,modified_utc
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_v2.0_11_17_25.md.txt,7e3010d210d9239b65853c82cbb72b2f977a06310d21ce6bcd3a0ec2828a99cf,5468956,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_v2.1.0_Summary.txt,65b0d380d4954ac1485e6766a62b7581ae408ddf1d28bc2f5d5f0cbbfe647239,189103,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SKILLS.md.txt,ecb7fffe03f94c519fb26b641cb20254b0248fdeffcb990a89f56417252e2669,13229,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SKILLS_ENGINES.md.txt,754a385fbfa578b2de0069467e25758e28de8ee825b2ef789109f12f0b837cf5,11424,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SKILLS_STRUCTURE.md.txt,1cda9c8dab9e3cfff8bda1bfa1f2598bfc6928d776b4aab26d9d1eecb1cfec70,9485,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SQLITE_Billy_Setup.md,3b4f30096a61f5c7a95ba98f4ef0e7e697f61abe51186670cc75b105971dbe9a,6452,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Schema Schema.pdf,2b8892b6fb0704a7f264be04dbcc73238bcbb0cc870ddb1577a32ca8d286ee1d,12524541,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Schema.txt,dcd6300ecb7b4f324e951be03488cc8abe017702304da6da840bc357809b6f4d,26080,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ScriptTran.pdf,18cbb18fb51a7a5f5412c18beb7b037eb3828a973d4a209a0dc189985e1f1151,1137454,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Seven Month Emergence Of GestaltView .pdf,78b51287bc1ae48c96fb35ea17becba121b30e3c4037d9e907b8382841228fb1,103550,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SkimSchema.txt,222aa564343d43f5f12326eed70d9a61309ce1e7fa09fbcdd90879e065004789,2855755,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SymbioCoderDemo.tsx,ead3a9d8d4e11609057504051bafbc03db7c219188a27a231e854eb181d6cb39,18863,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SymbioCoderЁЯкДЁЯТ╗ЁЯС╛.md,478c5906922c1613b6bbe5f3de26073ac195103228b6297197d1e63358d8f7d0,2450284,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/User Profile.pdf,9fdfe0c5bdf86099fa306ab592327c3fec1f3ddacb0a7ac1d40a7e807fe553b0,1795865,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ValidationWall.tsx,f23c2360d257422ea238f477fcc5aef67ecd6a93e7ffea0340eaa858cde5e42c,11211,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VibeCoberЁЯЩГЁЯдЦ.md,1e1e3fc93899a4df22d5c026a7591296827ee86bb34a5a0849d93e5361f21d96,1463142,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VibeCoderDemo.tsx,cc4472ddfe399f7b9bc727a9ecd076e41d959a654e0245840a2d7d6cf8cfaa58,27403,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VillageBuildersCovenant.tsx,4fdfadfc04d31e3e7b2d1025e29e97ab0fedb38fd2ca720ed7323f52c4dce783,10398,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VoiceInput-Universal.tsx,9e9608a6237245f9a6a150a407f98733fe08e2526dc25d6c4d0d1e0149a9987d,11494,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/WelcomeExperience.tsx,69086b86673aeee07acdb8b3380a6f325a1226b23df554515564508cdb978b7d,2679,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Wellness_Witness_Wholeness.md,b88f76c09b8b677659870589fdc1b2bedca9608cb3e55272a3f2de49a4566b00,24205,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/`тАвтЧЛтЧПBilly_11_18_25тЧПтЧЛ┬░`.txt,70592a92c343efb55dccdcb53994818954b51ded3da160b438c2783a0e44e388,375657,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/adhd_power_up_routes.py,0525244ba580e842574a921e77da66bd0b61d3978a685bfcc18a852c0b0c5a63,1242,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ai_core.py,70cbd4226c1333c13f8023d9bf29d25946c934ab1cd5280921a593f7d5819d07,2589,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ai_orchestrator (1).py,bd2ba7159981d1836e1a96b3cfb47a60abd74c484f48c67c0ad748df25b88990,11481,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/alzheimers_legacy_routes.py,69e8f075c255c4ff7065e9f2450dce0b7d23f161ab6447d97f440da7e89cf3d3,2139,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/anthropic_adapter.py,8099083962403238f66ffc30ab0138baa47dbc12586a6a904ac52ad5e5a984bc,1183,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/api-sequence.md,8c0d2f711041fd728214431a13acd8e7aa6ab4c10edc02162d62af567c7d7a16,986,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/architecture-components.md,618bc228c73d08b24f2eb0f031ea4ed76a24c367871fe2c5abfd583b4b3808a4,1481,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/auth-flow.mmd.md,a492fd3485ce72bae5738af0d0eaa5c4c591e5b39bb58a0fe4e3cb22c06e742c,1306,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/auth.py,7b88b520e73d925a5b0263e81ce72d83e0e47d72e95dad42927fcc8a8b77778e,4027,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billy-api.txt,042038eeb368e89d568ec3b25ebb6f11b5c4cf7cce05fc2f92a96160fa393d1f,2171,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billy.py,e2af0309ea7979f8a106efff029cf2e3389b424d2ec1e12e85c9e1242b185f09,35023,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billys_room_routes.py,a283060a8e36ecdc229421c887b384e7bc1daa534e4542778b274a096d710cd6,1160,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/brain-sparks-core.py.txt,fb614e0ce22261eb3cba06e805110e5e4ccb902f2f20781acd76b9e160354b8b,35869,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/brain_sparks_routes.py,401290ee63e6347d9323f37a23a562a5142e9f9c7574f52e5d6883e3e90809d7,2044,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ci-tests.yml,22d0e7a46518326b2e93f95297b128c0628e877f5e454e25b4e3b54f353601e0,521,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/codegen_adapter.py,37b99bd0e717e1e80dc09e6f4ecc0a45360bc87d125c074b3dfdfa3e99131bb6,1245,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/conftest.py,5d6fcb6f669783081e263f7aacd1db53dee0ab3e98d83eec25dbfeef1a492968,2473,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/consciousness-optimization (1).txt,a66e28dbe5fce4fca3029bb09668a7614ae3d068b755164c62683a36fbd8f3a9,6753,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/consciousness_middleware.py,f418745c0683e7f358f6e79f2f9da073822014a71c71426a9a30bf87e15630b2,3762,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/context_sources.py,7e725df534d6f9414bbf23c5f9184d904cfea735a611a9ccaa83f6b8cdc294bb,509,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/context_weaver.py,922c98e6f5146439d7bc658f5a63e4237be556481d9359e6f97828c44ed886bd,25361,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/creation_corner.py,0c409ea7ef6a35fcd6c35d819d93342d371d4014a863e76f9b06b1d574edcb09,1573,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/curator_routes.py,ff8aa0c5e0fe5e6d87c88d54b6008747688ff46d7f68d69feeb0ec4dbae6e993,1062,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/custom_ai_collaborator.py.txt,b955db8113843035ce913199122d354315c58a6de2f4c4e0ad8f78d0dec3b96a,12602,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/devcontainer.json,001f2ac5218a2c6c0ab4e1fb9524ad09cde73442cc51ff9a430a74b33abe4278,1810,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/enhanced_ai_curator.py,382cb5de6362473c14685635ef7d04aa92846252262d2099d4cf4391143582b9,6194,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/enhanced_database_service.py,13c705a6c8dff6121ba521af7412b1c7a9f381058684f655170ffde6f9da7357,5690,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/example_adapter.py,548eb953f1b9b73c3a13d19f1b54ea26d804175e092a5003d77b29f8a8ec4926,860,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibit.py,05e04dc49aab14d3961ae87e180166deeefc3f5647b6881b97e21440bb8d095a,1512,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibits.ts,f587d718ac1aa99c15020ebdf6ff4e4cb425cfe91af0cb19453ccbb5762fddda,12620,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibits_router.py,d9799839b4c8a9555ef190b554c7b47756b86a48fbff07edbb2ecb1f5fed6ce3,9064,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/exhibits_routes.py,750369bd593a75942e3655bf1e59e72b4b4f075df0cb8e608abc87a08d2630cd,1482,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gemini_adapter.py,14dbfcdc12055341c6f29303cb98200b8a2dc6ef812487fcd4a261e6df27a5f4,1312,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/genesis-protocol.py.txt,324711d9d1b9b4f7dc477d17c24a4da963cefeb376cb1dbadd1f997db027a9e7,25210,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestalt-engine.ts.txt,e75dbc87cd11a5df47afc296c6876cb47a0386e188485361e07fdb3307452f43,9713,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestalt.py.md,9a28c6c262bc6a0018d78770d67805ff365fc8f71067c2b2c29146ab20f2971a,17794,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview-plk.txt,8f78f80505e069b697eba05c162e30066a43e9f196efca2fb9eb9807bad9e031,22354,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_enhanced_plk.txt,83483c6f435e4f599ede93aef8c1548ffb9717762845abaee350835e09e70425,17187,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_seed.py,5caab430aa593c4444ec2d23d03466ced89e27894c1317c18330e55c39b3f91c,6846,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_system.py.txt,28fbc521daeff15c7aeec9bd126b4e22d6450e36c8cb5f09143d886f5cfb5e05,19808,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/globals.css,b204f4052ed0ff993e358189075e39b3a9d399812ea94367c86ad0aa614e98dd,37537,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/globals.txt,84c34fb8385b7807aefcb052f7df788010d83756f0d5b4b17d6ea076292cd0f5,37539,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/hf_adapter.py,23ff083923385918c6175a1dc96209359be227f59593e709201acc39cc6b0045,1409,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/import_export.py,f2560d1495ffb69f2f4fc96bad0aa720076d620d12196128142a2c8bdff2da0a,1989,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ingest_transcripts.py,d4af276d65ad84d5a519ea3eb26255ab8be23f885670fb687b3e2daf963e795e,1795,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/keith-plk.tkeith_complete_gestaltview_system.md.txt,52e43eabc5607560e7ba2fa747ad5c9067e4e3297b4b8f14c72d6adb41e8e4d4,29671,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/keith_tribunal_test.txt,79ccd9e8ec5867a3f164907c57038b54cb1c79b2da13ad8683ff06dbf2f6b9d5,11069,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/lightning_bolt.py,6da891bacf6815752f32e75f7062a97721c9948134f1daa4004c7eb3d5c7d6b5,1669,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_router (3).py,bfa81f0f1e4d92d2458d3077e1d1f4b9c2808d13dd34bf36ae67d0392df27a2c,13200,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_router.py,4406eb51b6eb27daaa01719a60e42f21ab4cfa925bd65e512fe0bf350b47d5bd,8073,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_service.py (backup),6fa5dedee2ea5b8e993e33517915cbce0b8b322c05a48b4984edd53fac4d8581,8823,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_service_bootstrap.py,642a72475febcde8a1d7c62a57caead9abd8b6abc65e879f5142e23cefd5373d,12768,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llmrouter.py,f708385626504491e1768d793215d1b4430a651861ce9ee59d83a2f5f9e258a9,3954,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llmrouter_enhanced.py,bd560560998c9a1573ae5e9fcc154eec3c91f67c5121fd1d3d3fa95bd65afdc2,15490,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/main (1).py,0ace2a9f85db6b7e590795fa3a7955e72a49a4a9119810d66bc0d7fe6cf1aaee,27898,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/main.py,be3e42b1640c9e236c13ea3026c5f0e7e5ff8b70d6b36ff94819caf67997dd1c,570,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/migrate_to_enhanced.py,9d1921d0205ff1bd1c4b4864a66d6aa6b3508f2300144e88976cf3a5776a7ec0,4456,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/musical-dna (2).txt,f8ab2501a0b3d85d1d5592b805f79062f0d423ad2f08450c97b7d3fef6caa9fb,2530,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/musical_dna.py,2edecc919272d56ac4254bc202f4b89fece1cca72a5b6628a35f0349d01bab71,843,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/musical_dna_processor.txt,4a4cab4f1d78470d6ddb3683fe062c02c7c804fb0d2fe2d374760d947856ca7e,1065,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/notion_adapter.py,c48f67fd8597053fd59cb7b4f09172407885e18bd319922ae239b36abf3ee90d,869,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ollama_adapter.py,4c44a6835bc139c60fa0500624345cf0230c1a65823408215e87d5e81c321efc,1024,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/openai_adapter.py,98fb78df94f77c359e76b159962e93ae0bbd5565a6af27f727899f68fa0c1f07,1951,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/plk_engine.py,a32ccc4af207f2924480bc1d3c2a762e7dff44eba492e1335a2b46a29298f0c7,17548,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/plk_system.txt,390088dccb7b76e7929b3185766753488c9a384332ef3b7cf4dabfa839cd5332,28536,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/profile.py,c4e78c908cd2f3337577308fa9eb271234f0073fe19aeabb760d758f5e748d7a,1064,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/prompt_templates_enhanced.py,7dfcff08b82ad330713a2d3b7cc33e95a420517d8339151ad7e10aa502e2c35e,38878,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/pyc_decompiler.py,5308e3feaa4abb6452492be7982a5045faec4a854552eb59aa382b9f92c51abd,5134,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/pytest.ini,7a094e480b96bb6400df90d19be5157ff76acc82f83bf17fb91d3a985a3cff10,185,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/repo-to-markdown.py,ff1489f600cb4bd6205dd3f008f7f3489d0d310bca12b6a4034be02b7ca3c06e,8998,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/repo-to-markdown.sh,530062cb7ff8634e112da6da30da0925fcfc805bd3060c08104c8191beadcc5e,5534,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/repo-to-markdown.txt,ff1489f600cb4bd6205dd3f008f7f3489d0d310bca12b6a4034be02b7ca3c06e,8998,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/requirements.bootstrap.txt,3c84eece160b06e7ba75601e4ef9d62ed9692490592aba93200a8bb1f259d0b6,335,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/resume-rockstar-portal.txt,1e72733668dedf7ea7e9a9d0330bca6526dc9c274e3a8af371961161b396dd37,1009,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/resume_shopify_liquid.md,4b89590431632e488f6221e4c15cc63b3866c7130244aa4c2d9762543116c01f,3607,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/rmulti-ai-engine.txt,1e7538c42e93b50b97de3aaac13135e2d53eb444a385e28406a1083dc1b6112d,25065,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route (1).ts,3fa488eb3a69e8c794d3887011ceb0f941f51240cc82b2acd57c07a5801847f4,2837,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route (2).ts,80fcd2c4059acc8c3f01d98e825ba30e9842ceeb91dcc37204af8d326a3068b7,2431,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route.ts,96372261b058bfc8095efa288a459f44a4c7eada29972c46dcc297127ac86ff1,4231,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/safety-report.json.txt,cc108fab41b5a7a1839d29d18f26d99938c9b6a1942cae55c47d5d7f03776a19,27022,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/schemas.py,d0c2e911d1fe58d2889574c8705342e014813562fac204fd5f9663dca068c43e,2417,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/settings.json,02e0146ebf24ee2eee5d4880fb713452800c84cccfeb894b31df7fc71ae65ab9,9681,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/showcase_routes.py,5dbb51966d0ac8be902317cb5dfa2afcc5c02a42edd7e2faa2a83a6f1557a9d4,11237,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/spotify_routes.py,0cd23de09cac0e8a06f8e5a6e458d3eeb0124ff6c8d85a28f922e80a0e4f5d81,2519,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/sqlite_store.py,d20402603cc2219caa76aeb7339ffc7fe2b76fc72fe660e8bc262112d16e1f07,3686,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/start.sh,8b5af433761d885c876dc484c28cd6c4bf5b736b8d17f88815d572637e2d9b15,196,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/stt_adapter.py,8582f25f1b897518854193b7b7a1908acf086bacea36bed80d66033bc7e8dbd5,5273,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/synthesis.txt,848700284c56ed476c6f6105fa15ee1e8601b190ff4cf65f9fec9eacd79746ef,3672,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_adapters.py,37683e1890f95b1409a1f961de7283b03def6bf85e4a236fe4ac65fa1eeb3fe5,876,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_integration.py,1c76e4f402fc52baf7221effe5051b728570301b19801ffae516340163121ba4,315,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_routes.py,fb0acaf5edc3cd740707961bb280bc120ab8fbaf3c1b5aab3743bb512ec93b68,478,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_services.py,bea599e39dd3af98ee945d1f22674c386bed57cc6e0a349d44bb92511707a4af,1348,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/use-toast.ts,3b5f8c9c5257f1cf36a94eeffed2588037e9cc7931d90b752604c2baed30cf81,3945,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useConsciousnessAPI.ts,9ff2c5f9c6ab6add6fec16e94aa27d48840924d2cde2cc9a417c5ebf84423649,3187,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useEmbers.tsx,ac265f63a79a6491dfef88293edc4d412c0f83f7e3899f4caa623d35dbecb447,3448,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useSpeechRecognition.ts,60d87df3282a624d2a37ab86831b0dffda53204fa4c047fb5ca977294a69d2ad,3937,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/vibe_voice_adapter.py,f2b08671fad243273cc034a51b6fa52ef8ba8c92211a1ae7be0c72c6c6032169,1380,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/voice_to_text.py,d2ce5f3ae751caa8ba04362139606b2b5fa0f8c7180f35491339892124775ebe,1250,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.env,8f9a6bed60cd59d5b56878f2767c4b9b31b15fb0e2729b71513a436a1b96ea7b,1402,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.gitignore,7e58edf6a3a647b66e04aa25d33e3d7c5f6ee3f911256f3f96c619b830574158,1240,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.prettierignore,22816e742d51eac0b9e746ac37ce0ba581ef90c899e2d24f4506bb312e589161,42,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.prettierrc,087532218269eb851c22dcc3d5234ea46bfa513b494a3d7b167b1c1f48c410c5,310,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.snapshots/config.json,595e251503c61094c04e3964082208094db5159c33bdb159647321ab446de40f,2900,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.snapshots/snapshot-2026-03-04T02_33_28_163Z.md,437ddca0fca7f9b58cac4441709151b99a519a0f1c455d1143e711aa08951491,1973699,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/BILLY_INTEGRATION_DESIGN.md,1f0b4e116a3a118a2a5b08a557401aa3494e5373163522f3e0fb57cff541e425,4692,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/BILLY_KNOWLEDGE_REPO_DESIGN.md,9a7e0d374412be2d6bee9fc81ce8e537b4dc6fa8590e7f4316990841a7625595,4217,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/README.md,c17d843b91773e52d87ad644ba0be49a3ea92b4a52ca00bee009336891189ce2,9775,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/WEBSITE_PLAN.md,1218890cc88353f1fe7f8d2bbbefee0be1ccdf079396e8d26cfc8a55febb1139,4489,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/api/billy.ts,ff47170dd06ca7c04d51721a1371c5a879e269ccdee18aca41e676a27d268f13,7020,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/index.html,9a239fecc97dc7457618a4b3e3000a868f419e6b0cccaa8551c833d8eca86dd0,9845,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/3libras.svg,906e608ebb85f014b0f88c6c04cbb116fe17727fe4cb885b87eba4ec80d8492a,1843,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/breathe-me.svg,1731859e596e71f7cbaa7054985c8d217428363ef9f51e7451dba2b3dca28899,1844,2026-03-03T18:36:16+00:00
