package,relative_path,filename,extension,size_bytes,size_mb,modified_utc
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/resume_shopify_liquid.md,resume_shopify_liquid.md,.md,3607,0.00344,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/rmulti-ai-engine.txt,rmulti-ai-engine.txt,.txt,25065,0.023904,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route (1).ts,route (1).ts,.ts,2837,0.002706,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route (2).ts,route (2).ts,.ts,2431,0.002318,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route.ts,route.ts,.ts,4231,0.004035,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/safety-report.json.txt,safety-report.json.txt,.txt,27022,0.02577,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/schemas.py,schemas.py,.py,2417,0.002305,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/settings.json,settings.json,.json,9681,0.009233,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/showcase_routes.py,showcase_routes.py,.py,11237,0.010716,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/spotify_routes.py,spotify_routes.py,.py,2519,0.002402,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/sqlite_store.py,sqlite_store.py,.py,3686,0.003515,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/start.sh,start.sh,.sh,196,0.000187,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/stt_adapter.py,stt_adapter.py,.py,5273,0.005029,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/synthesis.txt,synthesis.txt,.txt,3672,0.003502,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_adapters.py,test_adapters.py,.py,876,0.000835,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_integration.py,test_integration.py,.py,315,0.0003,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_routes.py,test_routes.py,.py,478,0.000456,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_services.py,test_services.py,.py,1348,0.001286,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/use-toast.ts,use-toast.ts,.ts,3945,0.003762,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useConsciousnessAPI.ts,useConsciousnessAPI.ts,.ts,3187,0.003039,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useEmbers.tsx,useEmbers.tsx,.tsx,3448,0.003288,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useSpeechRecognition.ts,useSpeechRecognition.ts,.ts,3937,0.003755,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/vibe_voice_adapter.py,vibe_voice_adapter.py,.py,1380,0.001316,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.Perplexity/voice_to_text.py,voice_to_text.py,.py,1250,0.001192,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.env,.env,,1402,0.001337,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.gitignore,.gitignore,,1240,0.001183,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.gitkeep,.gitkeep,,0,0.0,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.prettierignore,.prettierignore,,42,4e-05,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.prettierrc,.prettierrc,,310,0.000296,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.snapshots/config.json,config.json,.json,2900,0.002766,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/.snapshots/snapshot-2026-03-04T02_33_28_163Z.md,snapshot-2026-03-04T02_33_28_163Z.md,.md,1973699,1.882266,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/BILLY_INTEGRATION_DESIGN.md,BILLY_INTEGRATION_DESIGN.md,.md,4692,0.004475,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/BILLY_KNOWLEDGE_REPO_DESIGN.md,BILLY_KNOWLEDGE_REPO_DESIGN.md,.md,4217,0.004022,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/README.md,README.md,.md,9775,0.009322,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/WEBSITE_PLAN.md,WEBSITE_PLAN.md,.md,4489,0.004281,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/api/billy.ts,billy.ts,.ts,7020,0.006695,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/index.html,index.html,.html,9845,0.009389,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/.gitkeep,.gitkeep,,0,0.0,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/3libras.svg,3libras.svg,.svg,1843,0.001758,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/breathe-me.svg,breathe-me.svg,.svg,1844,0.001759,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/colorblind.svg,colorblind.svg,.svg,1844,0.001759,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/iris.svg,iris.svg,.svg,1851,0.001765,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/lack-of-color.svg,lack-of-color.svg,.svg,1862,0.001776,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/letting-the-cables-sleep.svg,letting-the-cables-sleep.svg,.svg,1662,0.001585,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/like-a-stone.svg,like-a-stone.svg,.svg,1852,0.001766,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/linger.svg,linger.svg,.svg,1852,0.001766,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/messy.svg,messy.svg,.svg,3402,0.003244,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/nutshell.svg,nutshell.svg,.svg,1848,0.001762,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/runaway.svg,runaway.svg,.svg,3412,0.003254,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/staring-at-the-sun.svg,staring-at-the-sun.svg,.svg,1667,0.00159,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/art/sunburn.svg,sunburn.svg,.svg,1644,0.001568,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/3libras-apc.mp3,3libras-apc.mp3,.mp3,5273853,5.029538,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/3libras-bilateral.mp3,3libras-bilateral.mp3,.mp3,5273853,5.029538,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/Nutshell (Alice In Chains).mp3,Nutshell (Alice In Chains).mp3,.mp3,6147786,5.862986,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/breathe-me-sia.mp3,breathe-me-sia.mp3,.mp3,3180907,3.033549,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/closer-coil-remix.mp3,closer-coil-remix.mp3,.mp3,10484916,9.999195,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/iris-diamante.mp3,iris-diamante.mp3,.mp3,8996615,8.579841,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/lack-of-color-dcfc.mp3,lack-of-color-dcfc.mp3,.mp3,4280576,4.082275,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/letting-the-cables-sleep-bush.mp3,letting-the-cables-sleep-bush.mp3,.mp3,9437022,8.999846,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/like-a-stone-audioslave.mp3,like-a-stone-audioslave.mp3,.mp3,4799457,4.577119,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/linger-cranberries.mp3,linger-cranberries.mp3,.mp3,4497920,4.289551,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/messy-lola-young.mp3,messy-lola-young.mp3,.mp3,6571643,6.267207,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/nutshell-aic.mp3,nutshell-aic.mp3,.mp3,6147786,5.862986,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/runaway-aurora.mp3,runaway-aurora.mp3,.mp3,4057088,3.869141,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/staring-at-the-sun-tvotr.mp3,staring-at-the-sun-tvotr.mp3,.mp3,3400652,3.243114,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/sunburn-fuel.mp3,sunburn-fuel.mp3,.mp3,6282796,5.991741,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/audio/welcome-to-gestaltview.mp3,welcome-to-gestaltview.mp3,.mp3,46020,0.043888,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/favicon.svg,favicon.svg,.svg,1136,0.001083,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/google0f5206567049c1b9.html,google0f5206567049c1b9.html,.html,54,5.1e-05,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/robots.txt,robots.txt,.txt,147,0.00014,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/public/sitemap.xml,sitemap.xml,.xml,3672,0.003502,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/App.tsx,App.tsx,.tsx,3301,0.003148,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/AuroraBackground.tsx,AuroraBackground.tsx,.tsx,2740,0.002613,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Billy.tsx,Billy.tsx,.tsx,30219,0.028819,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/CollaborationProof.tsx,CollaborationProof.tsx,.tsx,31925,0.030446,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Collaborators.tsx,Collaborators.tsx,.tsx,14019,0.01337,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ConsciousnessEngine.tsx,ConsciousnessEngine.tsx,.tsx,9847,0.009391,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Contact.tsx,Contact.tsx,.tsx,10869,0.010365,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ErrorBoundary.tsx,ErrorBoundary.tsx,.tsx,1688,0.00161,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/HeroCanvas.tsx,HeroCanvas.tsx,.tsx,5185,0.004945,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/HeroSection.tsx,HeroSection.tsx,.tsx,21508,0.020512,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ManusDialog.internal.tsx,ManusDialog.internal.tsx,.tsx,2370,0.00226,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/Map.tsx,Map.tsx,.tsx,4932,0.004704,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/NavBar.tsx,NavBar.tsx,.tsx,5663,0.005401,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/OpeningCeremony.tsx,OpeningCeremony.tsx,.tsx,3239,0.003089,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ServicesConsulting.tsx,ServicesConsulting.tsx,.tsx,13769,0.013131,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TheEvidence.tsx,TheEvidence.tsx,.tsx,9984,0.009521,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TheHuman.tsx,TheHuman.tsx,.tsx,10099,0.009631,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TheoriesMap.tsx,TheoriesMap.tsx,.tsx,16059,0.015315,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/TribunalOrbs.tsx,TribunalOrbs.tsx,.tsx,10221,0.009748,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatSystemsSaid.tsx,WhatSystemsSaid.tsx,.tsx,17880,0.017052,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatThisIs.tsx,WhatThisIs.tsx,.tsx,8845,0.008435,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatWasBuilt.tsx,WhatWasBuilt.tsx,.tsx,23385,0.022302,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/WhatYouCanBuild.tsx,WhatYouCanBuild.tsx,.tsx,32340,0.030842,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/GlassCard.tsx,GlassCard.tsx,.tsx,1443,0.001376,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/accordion.tsx,accordion.tsx,.tsx,2048,0.001953,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/alert-dialog.tsx,alert-dialog.tsx,.tsx,3866,0.003687,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/alert.tsx,alert.tsx,.tsx,1622,0.001547,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/aspect-ratio.tsx,aspect-ratio.tsx,.tsx,269,0.000257,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/avatar.tsx,avatar.tsx,.tsx,1090,0.00104,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/badge.tsx,badge.tsx,.tsx,1639,0.001563,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/breadcrumb.tsx,breadcrumb.tsx,.tsx,2371,0.002261,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/button-group.tsx,button-group.tsx,.tsx,2220,0.002117,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/button.tsx,button.tsx,.tsx,2097,0.002,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/calendar.tsx,calendar.tsx,.tsx,7663,0.007308,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/card.tsx,card.tsx,.tsx,1997,0.001904,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/carousel.tsx,carousel.tsx,.tsx,5603,0.005343,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/chart.tsx,chart.tsx,.tsx,10113,0.009645,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/checkbox.tsx,checkbox.tsx,.tsx,1218,0.001162,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/collapsible.tsx,collapsible.tsx,.tsx,791,0.000754,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/command.tsx,command.tsx,.tsx,4838,0.004614,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/context-menu.tsx,context-menu.tsx,.tsx,8284,0.0079,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/dialog.tsx,dialog.tsx,.tsx,6024,0.005745,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/drawer.tsx,drawer.tsx,.tsx,4255,0.004058,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/dropdown-menu.tsx,dropdown-menu.tsx,.tsx,8434,0.008043,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/empty.tsx,empty.tsx,.tsx,2406,0.002295,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/field.tsx,field.tsx,.tsx,6057,0.005776,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/form.tsx,form.tsx,.tsx,3801,0.003625,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/hover-card.tsx,hover-card.tsx,.tsx,1525,0.001454,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/input-group.tsx,input-group.tsx,.tsx,5066,0.004831,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/input-otp.tsx,input-otp.tsx,.tsx,2253,0.002149,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/input.tsx,input.tsx,.tsx,2728,0.002602,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/item.tsx,item.tsx,.tsx,4513,0.004304,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/kbd.tsx,kbd.tsx,.tsx,866,0.000826,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/label.tsx,label.tsx,.tsx,602,0.000574,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/menubar.tsx,menubar.tsx,.tsx,8405,0.008016,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/navigation-menu.tsx,navigation-menu.tsx,.tsx,6680,0.006371,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/pagination.tsx,pagination.tsx,.tsx,2726,0.0026,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/popover.tsx,popover.tsx,.tsx,1629,0.001554,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/progress.tsx,progress.tsx,.tsx,731,0.000697,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/radio-group.tsx,radio-group.tsx,.tsx,1459,0.001391,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/resizable.tsx,resizable.tsx,.tsx,2023,0.001929,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/scroll-area.tsx,scroll-area.tsx,.tsx,1637,0.001561,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/select.tsx,select.tsx,.tsx,6297,0.006005,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/separator.tsx,separator.tsx,.tsx,690,0.000658,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/sheet.tsx,sheet.tsx,.tsx,4107,0.003917,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/sidebar.tsx,sidebar.tsx,.tsx,21947,0.02093,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/skeleton.tsx,skeleton.tsx,.tsx,279,0.000266,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/slider.tsx,slider.tsx,.tsx,1988,0.001896,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/sonner.tsx,sonner.tsx,.tsx,561,0.000535,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/spinner.tsx,spinner.tsx,.tsx,335,0.000319,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/switch.tsx,switch.tsx,.tsx,1168,0.001114,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/table.tsx,table.tsx,.tsx,2445,0.002332,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/tabs.tsx,tabs.tsx,.tsx,1963,0.001872,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/textarea.tsx,textarea.tsx,.tsx,2613,0.002492,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/toggle-group.tsx,toggle-group.tsx,.tsx,1936,0.001846,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/toggle.tsx,toggle.tsx,.tsx,1563,0.001491,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/components/ui/tooltip.tsx,tooltip.tsx,.tsx,1886,0.001799,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/const.ts,const.ts,.ts,643,0.000613,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/contexts/ThemeContext.tsx,ThemeContext.tsx,.tsx,1467,0.001399,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useBinauralBeats.ts,useBinauralBeats.ts,.ts,9822,0.009367,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useBiofeedback.ts,useBiofeedback.ts,.ts,9421,0.008985,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useComposition.ts,useComposition.ts,.ts,2333,0.002225,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useMobile.tsx,useMobile.tsx,.tsx,584,0.000557,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/usePersistFn.ts,usePersistFn.ts,.ts,471,0.000449,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/hooks/useReveal.ts,useReveal.ts,.ts,757,0.000722,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/index.css,index.css,.css,8684,0.008282,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/lib/BillyEngine.ts,BillyEngine.ts,.ts,46115,0.043979,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/lib/MusicalDNAVisualizer.ts,MusicalDNAVisualizer.ts,.ts,24475,0.023341,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/lib/utils.ts,utils.ts,.ts,169,0.000161,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/main.tsx,main.tsx,.tsx,157,0.00015,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/ADHDPowerUpPage.tsx,ADHDPowerUpPage.tsx,.tsx,14770,0.014086,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/AddictionRecoveryPage.tsx,AddictionRecoveryPage.tsx,.tsx,11270,0.010748,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/AlzheimersLegacyPage.tsx,AlzheimersLegacyPage.tsx,.tsx,11548,0.011013,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/BrainSparksPage.tsx,BrainSparksPage.tsx,.tsx,13178,0.012568,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/CollaborationProofPage.tsx,CollaborationProofPage.tsx,.tsx,924,0.000881,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/EnginePage.tsx,EnginePage.tsx,.tsx,15491,0.014773,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/EthicsFrameworkPage.tsx,EthicsFrameworkPage.tsx,.tsx,12380,0.011806,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/Home.tsx,Home.tsx,.tsx,3677,0.003507,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/InsightWindow.css,InsightWindow.css,.css,3743,0.00357,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/InsightWindow.tsx,InsightWindow.tsx,.tsx,42652,0.040676,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/MuseumPage.tsx,MuseumPage.tsx,.tsx,7335,0.006995,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/MusicalDNAPage.css,MusicalDNAPage.css,.css,13557,0.012929,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/MusicalDNAPage.tsx,MusicalDNAPage.tsx,.tsx,40759,0.038871,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/NotFound.tsx,NotFound.tsx,.tsx,1756,0.001675,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/ResonanceLoopPage.tsx,ResonanceLoopPage.tsx,.tsx,20391,0.019446,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/client/src/pages/SymbioCodingPage.tsx,SymbioCodingPage.tsx,.tsx,9069,0.008649,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/components.json,components.json,.json,388,0.00037,2026-03-03T18:36:16+00:00
gestaltview-v2-main,gestaltview-v2-main/faagestalt-web-gestaltview-v2-wiki-v2.md,faagestalt-web-gestaltview-v2-wiki-v2.md,.md,193035,0.184093,2026-03-03T18:36:16+00:00
